mmsi,shiptype,valid_from,valid_to,shipname,geartype,flag,callsign,imo,tonnage,length,national_id,rfmo_id,rank_name,notes,clav_VRMFID,clav_DateUpdated,clav_TUVI,clav_FlagCode,clav_ParentVesselTypeCode,clav_ParentVesselType,clav_VesselTypeCode,clav_GearTypeCode,clav_LengthTypeCode,clav_TonnageTypeCode,clav_PreviousName,clav_PreviousNameDate,clav_PreviousFlagCode,clav_PreviousFlagCodeDate,clav_AutStatus,clav_DateAutStart,clav_DateAutEnd,clav_DateAutTerm,clav_AutTermCode,clav_AutTermDescription,clav_AutTermReason,clav_URLID
529052000,Fish carriers,1/1/2012 10:40:04,12/31/2015 23:41:27,FORTUNA REEFER,,Kiribati,T3KB,,3493,99.59,K-10800602,8844,WCPFC,,40731,5/31/2014 20:05:29,35346,KIR,FO,Fish carriers,FO,,RGL,GRT,,,,,Authorized,7/25/2013 15:00:00,8/9/2016 15:00:00,,,,,
627848000,Pole and Line vessels,11/8/2013 10:04:23,10/7/2015 18:59:24,AFKO FOODS 803,Handline and pole-lines (hand operated),Ghana,9GSY,,434,48.93,AFT 52,AT000GHA00008,ICCAT,,6763,2/20/2015 3:22:11,6045,GHA,LO,Liners,LP,LHP,LOA,GRT,,,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,3549
271069026,Purse seiners,9/8/2013 12:14:58,11/26/2015 22:03:15,YAHYA ��ST��N-2,Purse seines,Turkey,TC5995,,34,25.8,TUR001454577,AT000TUR00282,ICCAT,,8514,12/16/2014 9:21:50,7138,TUR,SO,Seiners,SP,PS,LOA,GT,YAHYA USTUN 2,2/16/2011 18:00:00,,,Authorized,8/31/2012 15:00:00,7/24/2016 15:00:00,,,,,2439
271062000,Purse seiners,2/11/2012 17:21:16,12/15/2015 0:26:12,ARICIO��ULLARI-2,Purse seines,Turkey,TC8049,8733158,89,45.1,TUR001454450,AT000TUR00372,ICCAT,,8599,12/17/2014 9:21:52,7223,TUR,SO,Seiners,SP,PS,LOA,GT,ARICIOGULLARI-2,5/14/2010 17:00:00,,,Authorized,8/31/2012 17:00:00,8/10/2016 17:00:00,,,,,2273
247092970,Trawlers,4/21/2013 22:27:43,12/30/2015 10:36:19,GIACOMINO,Bottom trawls,Italy,IOTB,,63,24.8,ITA000017825,ATEU0ITA00258,ICCAT,,10783,12/16/2014 10:43:56,8742,ITA,TO,Trawlers,TO,TB,LOA,GT,,,,,Expired,12/31/2005 15:00:00,12/30/2014 15:00:00,,,,,1057
660003100,Longliners,1/3/2012 0:31:32,12/21/2015 2:14:14,SARASWATI,Drifting longlines,France,FNLG,,70,18.3,909690,IOTC008708,IOTC,,14683,2/3/2015 7:43:09,11124,FRA,LO,Liners,LL,LLD,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,76474
431500460,Longliners,2/24/2015 0:44:06,12/31/2015 21:33:21,HOMARE MARU 29,Longlines (not specified),Japan,JETJ,8921212,379,48.19,1257,582,CCSBT,,1645,3/25/2015 23:09:01,441,JPN,LO,Liners,LL,LL,REG,GRT,29 HOMARE MARU,11/28/2006 22:27:08,,,Authorized,3/31/2015 8:00:00,3/30/2016 8:00:00,,,,,15957
416003643,Tuna longliners,10/4/2012 19:32:40,12/31/2015 20:48:23,MAW FENG SHYANG,Longlines (not specified),"Taiwan, Republic of China",BK7747,,27.58,18.01,CT3-5747,3175,WCPFC,,21933,1/13/2015 17:25:20,13696,TWN,LO,Liners,LLT,LL,LOA,GT,MAO FENG SHIANG,2/15/2011 8:00:00,,,Authorized,1/4/2015 8:00:00,1/3/2020 8:00:00,,,,,
367070360,Trollers,8/5/2012 20:15:50,12/31/2015 23:25:50,Sojourn,Trolling lines,United States of America,WDC7370,,65,17.06,626614,12886,IATTC,,2848,10/30/2014 2:00:00,3701,USA,LO,Liners,LT,LTL,LOA,GT,SOJOURN,2/21/2011 3:00:00,,,Unauthorized,,10/30/2014 2:00:00,10/30/2014 2:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,
440220000,Fish carriers,3/28/2014 1:45:47,12/31/2015 23:00:21,ORION NO. 1,Gear not known or not specified,"Korea, Republic of",D7NA,8520496,2604,94.01,JJR-141013,IOTC008439,IOTC,,36871,11/12/2015 1:55:34,23992,KOR,FO,Fish carriers,FO,UNK,LOA,GT,ORION NO. 1,1/31/2015 15:00:00,KOR,1/31/2015 15:00:00,Authorized,1/31/2015 15:00:00,2/9/2020 15:00:00,,,,,76519
440792000,Longliners,1/1/2012 1:48:27,12/31/2015 19:47:10,ORYONG NO. 707,Longlines (not specified),"Korea, Republic of",HLWH,,300,49.9,9511033-6260003,8283,IATTC,,5977,2/21/2011 3:00:00,851,KOR,LO,Liners,LL,LL,LOA,GRT,,,,,Authorized,,,,,,,
627047000,Fish carriers,1/1/2012 11:32:46,12/31/2015 23:11:46,VOLTA GLORY,Gear not known or not specified,Ghana,9GII,8323604,2829,93.8,CRV 15,AT000GHA00058,ICCAT,,6795,2/20/2015 3:22:12,19934,GHA,FO,Fish carriers,FO,UNK,LOA,GRT,,,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,7544
416808000,Longliners,11/20/2013 7:24:49,12/26/2015 17:52:42,CHEN HSING 1,Longlines (not specified),"Taiwan, Republic of China",BH3278,8648248,495,52.65,CT6-1278,4790,CCSBT,,1006,9/29/2015 9:00:00,2692,TWN,LO,Liners,LL,LL,LOA,GRT,,,,,Unauthorized,3/31/2014 8:00:00,9/29/2015 9:00:00,9/29/2015 9:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,15104
235009100,Dredgers,3/1/2013 0:16:52,12/10/2015 11:15:36,GEORGELOU - N,Boat dredges,United Kingdom,2TBQ,,,25.5,GBR000A21593,ATEU0GBR00146,ICCAT,,10341,1/22/2013 18:00:00,8324,GBR,DO,Dredgers,DO,DRB,LOA,,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,539
440628000,Tuna longliners,1/3/2012 14:06:57,12/31/2015 22:54:30,NO.53 SHIN YUNG,Drifting longlines,"Korea, Republic of",6MWO,8815712,424,49.77,9512381-6260000,2195,WCPFC,,20966,7/14/2015 21:57:02,1127,KOR,LO,Liners,LLT,LLD,LOA,GT,SHIN YUNG NO.53,9/11/2014 21:31:43,,,Authorized,7/5/2011 8:00:00,7/4/2016 8:00:00,,,,,
416001413,Tuna longliners,11/30/2012 4:49:48,12/22/2015 21:45:04,SHUENN FWU YU NO.83,Longlines (not specified),"Taiwan, Republic of China",BK7082,,49.32,22.8,CT3-5082,2848,WCPFC,,21595,7/27/2015 3:16:09,13382,TWN,LO,Liners,LLT,LL,LOA,GT,,,,,Authorized,7/24/2013 8:00:00,7/23/2018 8:00:00,,,,,
503335600,Tuna longliners,8/5/2012 11:36:09,12/31/2015 23:45:28,STRAIGHT SHOOTER,Drifting longlines,Australia,YXU7072,,100,24,LFB13064,5140,WCPFC,,23805,3/19/2015 23:27:16,1999,AUS,LO,Liners,LLT,LLD,LOA,GRT,,,,,Authorized,2/28/2015 8:00:00,2/28/2016 8:00:00,,,,,
224464000,Tuna purse seiners,1/26/2012 2:41:28,11/22/2015 8:30:20,DONIENE,Gear not known or not specified,Spain,EAAI,,2305.72,109.3,ESP000023194,5177,WCPFC,,23840,7/8/2015 3:23:10,1652,ESP,SO,Seiners,SPT,UNK,LOA,GRT,,,,,Authorized,1/1/2006 8:00:00,12/30/2020 8:00:00,,,,,
412695760,Tuna longliners,8/7/2015 2:45:09,12/31/2015 21:21:45,TIAN XIANG 8,Gear not known or not specified,China,BZYI8,8430562,622,49.15,(LIAO)CHUANDENG(JI)(2013)FT-200007,67,WCPFC,,24379,11/26/2015 3:54:02,2034,CHN,LO,Liners,LLT,UNK,LOA,GT,Tian Xiang 8,5/31/2014 21:14:29,,,Expired,2/26/2013 8:00:00,6/29/2015 8:00:00,,,,,
416001255,Tuna longliners,10/13/2014 12:59:09,6/20/2015 11:58:48,MAN SHUEN NO.12,Longlines (not specified),"Taiwan, Republic of China",BJ4636,,95.82,26.15,CT4-2636,8797,WCPFC,,24814,7/7/2015 22:08:18,737,TWN,LO,Liners,LLT,LL,LOA,GT,MAAN SHUENN NO.12,2/15/2011 8:00:00,,,Authorized,11/1/2011 8:00:00,10/31/2016 8:00:00,,,,,
224132000,Longliners,2/16/2012 11:36:48,12/31/2015 19:01:23,Zumaya Dous,Longlines (not specified),Spain,ECBF,,262,30,VI-7-35-02,14939,IATTC,,28503,5/29/2012 2:00:00,1508,ESP,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,,,,,,,
367162190,Trollers,1/20/2012 19:51:56,12/31/2015 10:57:09,Chellissa,Trolling lines,United States of America,WAR3497,,211,26.15,617797,15737,IATTC,,30319,10/30/2014 2:00:00,26294,USA,LO,Liners,LT,LTL,LOA,GT,,,,,Authorized,,,,,,,
227913000,Trawlers,1/4/2012 2:52:52,12/22/2015 19:17:15,LOUIS GAETANE 2,Bottom trawls,France,FO2401,,85,24.9,FRA000613327,ATEU0FRA00536,ICCAT,,34088,1/19/2015 6:20:27,28715,FRA,TO,Trawlers,TO,TB,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,17400
576285000,Fish carriers,1/1/2012 11:35:33,12/31/2015 20:44:19,HOUTA MARU,Gear not known or not specified,Vanuatu,YJQD7,,3519,105.37,1904,IOTC008460,IOTC,,36892,5/31/2011 1:46:14,38178,VUT,FO,Fish carriers,FO,UNK,LOA,GRT,,,PAN,7/2/2008 15:00:00,Authorized,3/3/2010 15:00:00,,,,,,22966
371335000,Fish carriers,1/1/2012 1:45:48,12/31/2015 21:18:35,HAI FENG 628,,Panama,3FEO6,8317356,6268,138.38,42533-11,10007,WCPFC,,41065,5/15/2015 14:36:41,35680,PAN,FO,Fish carriers,FO,,LOA,GRT,EW SNOWDON,4/12/2014 15:00:00,LBR,4/12/2014 15:00:00,Authorized,4/14/2014 8:00:00,4/14/2016 8:00:00,,,,,
224068830,Longliners,9/11/2012 21:27:38,8/8/2013 12:03:58,Punta Delgada,Longlines (not specified),Spain,EGOT,,234,30.65,3-AL-21789,6413,IATTC,,5311,10/29/2015 2:00:00,1482,ESP,LO,Liners,LL,LL,LOA,GT,PUNTA DELGADA,2/21/2011 3:00:00,,,Unauthorized,,,10/29/2015 2:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,
271056072,Purse seiners,10/19/2012 9:00:28,12/13/2015 19:46:31,AZ��ZLER-II,Purse seines,Turkey,TC9842,8732867,415,42.51,TUR001417799,AT000TUR00004,ICCAT,,8255,5/12/2015 5:51:09,6880,TUR,SO,Seiners,SP,PS,LOA,GT,AZIZLER-II,4/16/2008 17:00:00,,,Authorized,2/28/2015 18:00:00,2/27/2016 18:00:00,,,,,2637
356616000,Fish carriers,1/1/2012 7:06:46,12/30/2015 21:31:03,DHARA,,Panama,3EQZ7,8904941,6557,146.02,18643-89-G,11327,WCPFC,,1000829,10/4/2015 22:44:44,38517,PAN,FO,Fish carriers,FO,,LOA,GT,SAMPAQUITA,8/23/2015 8:00:00,,,Authorized,8/24/2015 8:00:00,8/24/2016 8:00:00,,,,,
224104420,Purse seiners,6/7/2013 17:02:24,11/16/2015 6:16:49,VIENTO DEL NORTE,Purse seines,Spain,EA3876,,36.13,20.53,ESP000007877,ATEU0ESP03334,ICCAT,,10143,1/19/2015 6:17:45,21022,ESP,SO,Seiners,SP,PS,LOA,GT,,,,,Authorized,12/31/2010 18:00:00,12/30/2015 18:00:00,,,,,22738
247300340,Purse seiners,6/21/2012 16:59:53,11/24/2015 17:34:04,EUREKA,Purse seines,Italy,IRPP,,84.7,32.5,ITA000025963,ATEU0ITA00192,ICCAT,,10739,5/16/2012 17:00:00,8698,ITA,SO,Seiners,SP,PS,LOA,GRT,,,,,Expired,12/31/2006 18:00:00,12/30/2012 18:00:00,,,,,1194
440442000,Longliners,1/1/2012 4:13:56,10/3/2014 17:05:33,No.1 KYUNG YANG,Drifting longlines,"Korea, Republic of",DTBS6,,347,42.77,0609001-6262001,IOTC006495,IOTC,,13625,1/8/2015 22:36:06,10207,KOR,LO,Liners,LL,LLD,LOA,GT,No.1 Sunny,4/3/2007 0:42:49,GIN,10/8/2006 15:00:00,Unauthorized,4/30/2010 15:00:00,,12/3/2011 6:19:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,42559
416868000,Longliners,1/13/2015 19:21:33,12/21/2015 9:06:06,FULL LI HSIANG,Longlines (not specified),"Taiwan, Republic of China",BH3298,9102693,477,53.04,CT6-1298,83,CCSBT,,1736,3/30/2015 18:26:24,6798,TWN,LO,Liners,LL,LL,LOA,GRT,YING HSIN HSIANG,3/31/2012 9:00:00,,,Authorized,3/31/2015 8:00:00,9/29/2016 9:00:00,,,,,16086
224256000,Tuna longliners,1/6/2012 11:43:36,12/31/2015 23:25:58,CARMEN TERE,Drifting longlines,Spain,ECBC,,353.4,44.45,ESP000025475,5277,WCPFC,,23944,7/13/2015 7:35:41,88,ESP,LO,Liners,LLT,LLD,LOA,GRT,,,,,Authorized,12/31/2009 8:00:00,12/30/2020 8:00:00,,,,,
367448230,Trollers,9/7/2012 0:56:04,9/25/2013 1:24:30,JANAE,Trolling lines,United States of America,WUU8083,,11,11.7,618783,12600,IATTC,,2673,2/21/2011 3:00:00,3548,USA,LO,Liners,LT,LTL,LOA,GRT,SUZANNE,2/20/2011 3:00:00,,,Authorized,,,,,,,
441834000,Fish carriers,2/11/2012 11:09:28,9/15/2015 1:10:33,IRIS,,"Korea, Republic of",DSRH3,8513039,5578,126,JJR-121003,10290,WCPFC,,41197,12/22/2014 20:26:23,35812,KOR,FO,Fish carriers,FO,,LOA,GRT,SAPPORO,11/22/2012 15:00:00,KIR,11/22/2012 15:00:00,Authorized,11/24/2012 8:00:00,11/23/2017 8:00:00,,,,,
355069000,Fish carriers,2/1/2012 11:54:40,9/21/2013 13:18:35,CHAINAVEE REEFER,,Panama,H9XR,,2989,92.97,28496-02-B,10599,WCPFC,,41489,7/29/2015 18:01:28,36104,PAN,FO,Fish carriers,FO,,LOA,GRT,CASABLANCA,10/11/2012 15:00:00,,,Unauthorized,10/13/2012 8:00:00,10/13/2013 8:00:00,7/29/2015 18:01:28,2,Expiration of authorization,Explicit CLAV 'DROP' request,
431602530,Longliners,9/30/2014 6:27:29,12/31/2015 17:58:53,Kyoshin Maru No. 20,Longlines (not specified),Japan,JNJG,,439,51.2,KG1-182,4851,IATTC,,4785,8/29/2014 14:13:00,663,JPN,LO,Liners,LL,LL,LOA,GT,KYOSHIN MARU NO. 20,2/21/2011 3:00:00,,,Authorized,,,,,,,
601089100,Pole and Line vessels,8/15/2014 14:43:30,12/27/2015 13:35:44,SOUTH WEST CONDOR,Miscellaneous gears,South Africa,ZR5113,,188,22.76,CTA789,AT000ZAF00061,ICCAT,,9499,12/4/2015 8:54:55,7907,ZAF,LO,Liners,LP,MIS,LOA,GRT,South West Condor,2/7/2014 6:54:32,,,To be authorized,1/31/2016 18:00:00,1/30/2017 18:00:00,,,,,7575
224086550,Trawlers,5/21/2012 18:22:08,12/29/2015 19:04:14,COSTA DA BARCA,Bottom trawls,Spain,EAJU,9067324,198,27.5,ESP000022590,ATEU0ESP00081,ICCAT,,9599,12/5/2014 11:27:46,7958,ESP,TO,Trawlers,TO,TB,LOA,GT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1756
235003424,Dredgers,8/18/2012 21:48:15,9/22/2015 17:03:56,HARM JOHANNES,Boat dredges,United Kingdom,2YZH,,,25.4,GBR000A14782,ATEU0GBR00165,ICCAT,,10354,1/22/2013 18:00:00,8337,GBR,DO,Dredgers,DO,DRB,LOA,,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,555
224115880,Longliners,1/14/2012 1:05:16,12/28/2015 16:04:09,GEDI,Drifting longlines,Spain,EA2481,,199,28,ESP000023174,IOTC000235,IOTC,,11602,3/30/2015 4:12:44,1455,ESP,LO,Liners,LL,LLD,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,77900
440583000,Tuna purse seiners,1/1/2012 3:21:21,10/31/2013 8:11:54,LIM DISCOVERER,Purse seines,"Korea, Republic of",6LIR,,1208,61.15,9504065-6210000,IOTC008420,IOTC,,14549,11/25/2013 0:26:00,703,KOR,SO,Seiners,SPT,PS,LOA,GT,,,,,Unauthorized,11/22/2013 15:00:00,,11/25/2013 0:26:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,61388
576699000,Longliners,5/13/2015 6:53:43,12/31/2015 22:55:03,BOADA NO.5,Longlines (not specified),Vanuatu,YJQB8,9004281,582,55.1,1927,2423,WCPFC,,21160,6/29/2015 17:28:38,63,VUT,LO,Liners,LL,LL,LOA,GRT,BOADA 5,2/16/2011 8:00:00,PHL,2/15/2011 15:00:00,Authorized,6/14/2015 8:00:00,6/13/2018 8:00:00,,,,,
416002099,Tuna longliners,8/3/2012 11:04:39,12/31/2015 0:05:46,JIN HUANG YI,Longlines (not specified),"Taiwan, Republic of China",BJ4518,,52.48,22.2,CT4-2518,3668,WCPFC,,22430,8/27/2015 3:01:14,14151,TWN,LO,Liners,LLT,LL,LOA,GT,JIN HWANG I,2/15/2011 8:00:00,,,Authorized,2/4/2014 8:00:00,2/3/2019 8:00:00,,,,,
432458000,Longliners,1/1/2012 7:57:58,12/31/2015 23:45:26,Koryo Maru No. 1,Longlines (not specified),Japan,JJWU,9315599,499,52.6,TY1-185,11997,IATTC,,2410,2/9/2015 3:00:00,620,JPN,LO,Liners,LL,LL,LOA,GT,KORYO MARU NO. 1,2/21/2011 3:00:00,,,Authorized,,,,,,,
412460003,Longliners,7/12/2015 9:20:48,11/11/2015 14:32:38,Hua Nan Yu 716,Longlines (not specified),China,BZXD24,,196,32.74,(Yue)Chuandeng(Ji)(2011)FT-100020,15318,IATTC,,28415,7/18/2013 2:00:00,20701,CHN,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,,,,,,,
432374000,Longliners,1/9/2012 11:21:33,12/31/2015 19:55:15,CHOKYU MARU No. 12,Longlines (not specified),Japan,JIHM,9279472,499,52.6,ME1-865,AT000JPN00065,ICCAT,,6907,7/3/2014 5:48:50,145,JPN,LO,Liners,LL,LL,LOA,GRT,CHOKYU MARU NO. 12,7/31/2007 17:00:00,,,Authorized,7/31/2012 15:00:00,7/30/2017 15:00:00,,,,,3292
431700660,Longliners,1/9/2015 4:30:52,12/31/2015 21:27:15,TATSUMI MARU No. 57,Longlines (not specified),Japan,JRDV,9036612,427,48.4,FS1-607,AT000JPN00304,ICCAT,,7015,2/20/2015 3:52:20,1249,JPN,LO,Liners,LL,LL,LOA,GT,TATSUMI MARU NO. 57,7/31/2007 17:00:00,,,Authorized,7/31/2012 17:00:00,7/30/2017 17:00:00,,,,,3210
366864550,Recreational fishing vessels,6/10/2012 11:10:32,12/30/2015 20:11:26,BAILIWICK,Recreational fishing gears,United States of America,WDA9382,,83,21.3,1116449,AT000USA00928,ICCAT,,8944,2/20/2015 4:44:26,7565,USA,RO,Recreational fishing vessels,RO,RG,LOA,GRT,,,,,Authorized,1/25/2015 18:00:00,12/30/2015 18:00:00,,,,,8241
224174930,Unknown,10/5/2012 20:23:28,12/30/2015 13:35:26,BETI EUSKAL HERRIA,Hooks and lines (not specified),Spain,EA8588,,82.3,24,ESP000021353,ATEU0ESP00057,ICCAT,,9578,4/13/2015 8:09:52,7941,ESP,UNK,Unknown,UNK,LX,LOA,GT,BETI EUSKALERRIA,12/31/2005 18:00:00,,,Authorized,12/31/2010 18:00:00,12/30/2015 18:00:00,,,,,1711
233345000,Trawlers,5/26/2012 1:28:01,12/31/2015 23:54:49,LYNDEN II,Bottom trawls,United Kingdom,2MAQ,7431595,,26.23,GBR000A13221,ATEU0GBR00209,ICCAT,,10378,1/22/2013 18:00:00,8361,GBR,TO,Trawlers,TO,TB,LOA,,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,596
224020170,Longliners,10/19/2012 14:01:00,10/31/2015 2:41:08,GARCIA RODRIGUEZ,Drifting longlines,Spain,EA8363,,124,25.05,ESP000022616,IOTC000234,IOTC,,11601,3/30/2015 4:12:44,1,ESP,LO,Liners,LL,LLD,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,77899
204212000,Tuna longliners,1/12/2012 3:54:25,12/31/2015 17:00:06,VERDEMILHO,Gear not known or not specified,Portugal,CUOZ,,273,34.5,PRT000001538,5295,WCPFC,,23964,7/14/2015 4:03:09,1308,PRT,LO,Liners,LLT,UNK,LOA,GT,,,,,Authorized,12/31/2014 8:00:00,12/30/2020 8:00:00,,,,,
416002616,Tuna longliners,12/14/2014 6:07:01,12/28/2015 17:23:54,TENN MING YANG NO.268,Gear not known or not specified,"Taiwan, Republic of China",BJ4839,,98.78,28.2,CT4-2839,9409,WCPFC,,25313,5/6/2015 17:51:58,15985,TWN,LO,Liners,LLT,UNK,LOA,GT,JENN MING YANG NO.268,2/15/2011 8:00:00,,,Authorized,4/27/2015 8:00:00,4/26/2020 8:00:00,,,,,
271072068,Purse seiners,10/5/2012 18:41:12,12/11/2015 5:58:52,ADEMO��ULLARI,Purse seines,Turkey,TC5966,,54.23,21,TUR340120075,AT000TUR00534,ICCAT,,33762,2/14/2014 4:09:22,31642,TUR,SO,Seiners,SP,PS,LOA,GRT,,,,,Unauthorized,8/31/2012 15:00:00,9/4/2013 15:00:00,2/14/2014 4:09:22,2,Expiration of authorization,Explicit CLAV 'DROP' request,8573
440810000,Longliners,3/24/2012 0:04:14,7/9/2015 2:26:24,630 DONGWON,Longlines (not specified),"Korea, Republic of",DTAR8,,387,43.47,9711003-6260005,142,CCSBT,,54,12/1/2012 8:00:00,263,KOR,LO,Liners,LL,LL,LOA,GRT,,,,,Unauthorized,12/1/2007 15:00:00,11/30/2012 15:00:00,12/1/2012 8:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,5244
440952000,Longliners,1/1/2012 1:34:06,12/31/2015 22:56:17,DONG WON NO. 620,Longlines (not specified),"Korea, Republic of",6LCI,,310,49.91,9512388-6260003,8203,IATTC,,5941,2/21/2011 3:00:00,282,KOR,LO,Liners,LL,LL,LOA,GRT,,,,,Authorized,,,,,,,
224045930,Longliners,3/20/2012 12:44:09,12/22/2015 12:39:10,NUEVO CEDES,Longlines (not specified),Spain,EA2981,,,28,VI-8-1-97,8853,IATTC,,6162,2/21/2011 3:00:00,1479,ESP,LO,Liners,LL,LL,LOA,,,,,,Authorized,,,,,,,
271072722,Purse seiners,11/1/2012 14:00:42,12/10/2014 14:32:22,KARADAYI BALIK��ILIK,Purse seines,Turkey,TC6125,,63.47,26.5,TUR001454650,AT000TUR00349,ICCAT,,8580,12/16/2014 9:21:51,7204,TUR,SO,Seiners,SP,PS,LOA,GT,OSMAN COSKUN,2/16/2011 18:00:00,,,Expired,8/28/2001 15:00:00,6/16/2015 15:00:00,,,,,2247
412419548,Purse seiners,8/25/2012 7:22:16,4/16/2015 22:44:14,ZHELINGYU23891,,China,412419548,,415,45.97,(ZHETAI)CHUANDENG(JI)(2012)HY-100436,11181,WCPFC,,1000091,12/10/2014 20:52:25,37582,CHN,SO,Seiners,SP,,RGL,GT,,,,,Authorized,,,,,,,
247143860,Non-fishing vessels nei,9/2/2012 14:46:26,12/20/2015 23:00:27,CALLORE,Bottom trawls,Italy,ITDN,,101,26.18,ITA000017155,ATEU0ITA00104,ICCAT,,10674,3/23/2015 6:24:55,8633,ITA,VOX,Non-fishing vessels nei,VOX,TB,LOA,GT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1119
247084610,Trawlers,10/17/2012 12:01:40,12/29/2015 22:44:25,ENTERPRISER,Bottom trawls,Italy,IMYV,,106,26.2,ITA000000256,ATEU0ITA00187,ICCAT,,10735,12/16/2014 10:43:55,8694,ITA,TO,Trawlers,TO,TB,LOA,GT,,,,,Expired,12/31/2005 15:00:00,12/30/2014 15:00:00,,,,,1189
412420584,Longliners,8/1/2012 18:53:53,9/7/2015 8:36:57,PING TAI RONG 29,Gear not known or not specified,China,BZ4VT,9655078,394,40.13,(ZHE)CHUANDENG(JI)(2014)FT-200021,10151,WCPFC,,19870,8/11/2015 3:58:24,21042,CHN,LO,Liners,LL,UNK,RGL,GT,Ping Tai Rong 29,5/31/2014 21:14:17,,,Authorized,3/31/2013 8:00:00,3/30/2016 8:00:00,,,,,
440992000,Tuna longliners,1/1/2012 0:00:46,12/31/2015 23:03:56,ATUN TRES,Drifting longlines,"Korea, Republic of",DTAC5,8821553,408,49.61,9512030-6260004,2129,WCPFC,,20898,8/18/2015 2:09:01,36,KOR,LO,Liners,LLT,LLD,LOA,GT,ATUNTRES,9/11/2014 21:06:38,,,Authorized,12/18/2010 8:00:00,12/17/2015 8:00:00,,,,,
440104000,Tuna purse seiners,2/12/2014 1:20:57,12/31/2015 22:40:00,SHILLA SUPPORTER,Gear not known or not specified,"Korea, Republic of",6KCA2,,255,52,1106006- 6261100,2396,WCPFC,,21138,5/31/2014 19:57:29,12955,KOR,SO,Seiners,SPT,UNK,LOA,GRT,HELEN XIV,2/16/2011 8:00:00,PHL,2/15/2011 15:00:00,Unauthorized,6/21/2011 15:00:00,6/20/2016 15:00:00,5/31/2014 19:57:29,2,Expiration of authorization,Explicit CLAV 'DROP' request,
413032000,Tuna purse seiners,8/30/2014 7:07:10,12/31/2015 23:01:03,JIN HUI NO.3,Purse seines,China,BIYA,8647749,995,64.7,(HU)CHUANDENG(JI)(2012)FT-200010,82,WCPFC,,24646,12/10/2015 21:16:40,15547,CHN,SO,Seiners,SPT,PS,LOA,GT,FONGSEONG 737,2/25/2009 8:00:00,TWN,2/24/2009 15:00:00,Authorized,2/26/2009 8:00:00,3/30/2016 8:00:00,,,,,
431005113,Fishery research vessels,12/3/2013 2:42:16,12/31/2015 9:19:24,KUROSHIO,Multigear not specified,Japan,JDWE,,260,40.5,KG1-778,853,WCPFC,,24683,5/27/2015 19:59:29,15580,JPN,ZO,Fishery research vessels,ZO,MUL,RGL,GRT,,,,,Expired,4/30/2015 8:00:00,7/30/2015 8:00:00,,,,,
529578000,Multipurpose vessels,3/1/2013 1:49:17,12/31/2015 21:28:17,SATSUMA,,Singapore,9V8759,,2713,86.09,CV04747,4747,CCSBT,,28000,3/4/2015 8:00:00,26933,SGP,MO,Multipurpose vessels,MO,,LOA,GRT,,,,,Unauthorized,8/23/2012 9:00:00,3/4/2015 8:00:00,3/4/2015 8:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,12461
416232600,Longliners,8/1/2012 11:02:42,12/31/2015 11:23:32,Chang Yi No. 868,Longlines (not specified),"Taiwan, Republic of China",BG3677,8748799,180,33.8,CT5-1677,13755,IATTC,,3433,5/19/2015 2:00:00,107,TWN,LO,Liners,LL,LL,LOA,GT,Chang Ying No. 168,8/23/2013 2:00:00,,,Authorized,,,,,,,
576414000,Fish carriers,1/1/2012 1:32:27,12/31/2015 23:49:21,TENHO MARU,,Vanuatu,YJQE5,9128764,3496,94.65,1926,9722,WCPFC,,41007,10/19/2015 21:21:34,26935,VUT,FO,Fish carriers,FO,,LOA,GRT,HULL NO.330,6/4/2014 15:00:00,PAN,6/4/2014 15:00:00,Authorized,6/6/2014 8:00:00,6/5/2016 8:00:00,,,,,
